captured_at,feed_timestamp,route_id,route_label,trip_id,stop_id,stop_sequence,delay_seconds
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,5041,54,1213
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,12155,55,523
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,11882,56,564
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,10442,57,646
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,9929,58,665
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,9930,59,614
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247048,9932,60,516
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,5040,53,49
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,5041,54,56
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,12155,55,68
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,11882,56,86
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,10442,57,168
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,9929,58,187
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,9930,59,136
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247049,9932,60,38
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5470,44,99
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5471,45,65
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5472,46,38
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5473,47,-12
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5474,48,-18
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5475,49,-66
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5476,50,-93
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5477,51,-116
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,11725,52,-140
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5040,53,-120
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,5041,54,-114
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,12155,55,-102
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,11882,56,0
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,10442,57,81
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,9929,58,99
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,9930,59,48
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247050,9932,60,-53
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5700,38,73
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5465,39,81
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5466,40,33
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5467,41,39
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5468,42,12
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5469,43,-30
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5470,44,-55
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5471,45,-89
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5472,46,-115
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5473,47,-165
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5474,48,-171
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5475,49,-219
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5476,50,-244
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5477,51,-267
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,11725,52,-291
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5040,53,-272
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,5041,54,-265
2026-08-20T00:02:13.984209+00:00,1787184122,6705,321 Surrey Central/WhiteRock,15247051,12155,55,-253
