captured_at,feed_timestamp,route_id,route_label,trip_id,stop_id,stop_sequence,delay_seconds
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,5040,53,687
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,5041,54,695
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,12155,55,714
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,11882,56,734
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,10442,57,817
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,9929,58,836
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,9930,59,780
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247048,9932,60,677
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,5040,53,47
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,5041,54,55
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,12155,55,74
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,11882,56,94
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,10442,57,177
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,9929,58,196
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,9930,59,140
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247049,9932,60,37
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5474,48,-140
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5475,49,-188
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5476,50,-218
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5477,51,-240
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,11725,52,-264
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5040,53,-241
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,5041,54,-234
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,12155,55,-215
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,11882,56,0
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,10442,57,81
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,9929,58,99
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,9930,59,42
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247050,9932,60,-61
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5441,14,199
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5442,15,176
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5444,16,180
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,9083,17,150
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5446,18,156
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,10445,19,149
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5447,20,114
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5448,21,116
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,10437,22,106
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5449,23,50
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,11313,24,9
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,10808,25,-140
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5452,26,-196
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,11913,27,-215
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5454,28,-227
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5455,29,-230
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5456,30,-120
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,12651,31,-149
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5458,32,-150
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5459,33,-141
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5460,34,-148
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5461,35,-157
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5462,36,-162
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5463,37,-100
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5700,38,19
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5465,39,31
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5466,40,-16
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5467,41,-13
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5468,42,-41
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5469,43,-75
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5470,44,-101
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5471,45,-135
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5472,46,-163
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5473,47,-214
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5474,48,-219
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5475,49,-268
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5476,50,-299
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5477,51,-321
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,11725,52,-345
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5040,53,-324
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,5041,54,-317
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,12155,55,-298
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,11882,56,0
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,10442,57,92
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,9929,58,100
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,9930,59,58
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247052,9932,60,-27
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247053,6200,4,-29
2026-08-27T00:02:34.762101+00:00,1787788941,6705,321 Surrey Central/WhiteRock,15247053,6201,5,-35
